id,Sentence,NER Tag
39347,"['A', 'South', 'Korean', 'activist', 'group', '-', 'The', 'Democracy', 'Network', 'Against', 'North', 'Korean', 'Gulag', '-', 'is', 'quoted', 'as', 'saying', 'two', 'of', 'those', 'detained', 'were', 'activists', 'who', 'helped', 'North', 'Korean', 'asylum', 'seekers', 'in', 'China', '.']","['O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'B-gpe', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-geo', 'O']"
39348,"['Tuesday', ',', 'China', 'criticized', 'foreign', 'embassies', 'and', 'diplomatic', 'missions', 'for', 'giving', 'shelter', 'to', 'North', 'Korean', 'asylum-seekers', '.']","['B-tim', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'B-gpe', 'B-org', 'O']"
39349,"['Hundreds', 'of', 'North', 'Koreans', 'have', 'broken', 'into', 'foreign', 'embassies', 'and', 'consulates', 'in', 'China', 'in', 'recent', 'years', '.']","['O', 'O', 'B-org', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-tim', 'O', 'O']"
39350,"['Iran', ""'s"", 'civil', 'aviation', 'organization', 'says', 'it', 'has', 'asked', 'the', 'United', 'States', 'to', 'resume', 'direct', 'flights', 'between', 'the', 'two', 'countries', 'that', 'were', 'suspended', 'more', 'than', '25', 'years', 'ago', '.']","['B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O']"
39351,"['Iranian', 'civil', 'aviation', 'officials', 'say', 'they', 'sent', 'a', 'letter', 'to', 'their', 'U.S.', 'counterparts', 'on', 'Wednesday', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-tim', 'O']"
39352,"['They', 'say', 'President', 'Mahmoud', 'Ahmadinejad', 'decided', 'to', 'propose', 'the', 'resumption', 'in', 'response', 'to', 'a', 'request', 'from', 'Iranians', 'living', 'in', 'the', 'United', 'States', 'and', 'Canada', '.']","['O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'B-geo', 'O']"
39353,"['The', 'request', 'was', 'made', 'in', 'September', 'when', 'Mr.', 'Ahmadinejad', 'attended', 'a', 'U.N.', 'session', 'in', 'New', 'York', '.']","['O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'B-per', 'B-org', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'I-geo', 'O']"
39354,"['There', 'was', 'no', 'immediate', 'U.S.', 'response', '.']","['O', 'O', 'O', 'O', 'B-geo', 'O', 'O']"
39355,"['Iranian', 'airliners', 'have', 'been', 'barred', 'from', 'the', 'United', 'States', 'since', 'Washington', 'broke', 'ties', 'with', 'Tehran', ',', 'following', 'the', '1979', 'Islamic', 'revolution', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'B-geo', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'O']"
39356,"['Zambia', 'has', 'deported', 'a', 'terrorism', 'suspect', 'to', 'Britain', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
39357,"['Afghan', 'police', 'and', 'U.S.', 'troops', 'in', 'the', 'eastern', 'city', 'of', 'Jalalabad', 'have', 'opened', 'fire', 'to', 'break', 'up', 'rioting', 'by', 'students', 'angry', 'at', 'alleged', 'desecration', 'of', 'the', 'Koran', 'at', 'the', 'U.S.', 'jail', 'in', 'Guantanamo', 'Bay', ',', 'Cuba', '.']","['B-gpe', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'I-geo', 'O', 'B-geo', 'O']"
39358,"['British', 'citizen', 'Haroon', 'Rashid', 'Aswat', 'was', 'put', 'on', 'a', 'plane', 'to', 'London', 'from', 'Lusaka', 'Sunday', 'morning', '.']","['B-gpe', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'B-tim', 'I-tim', 'O']"
39359,"['He', 'had', 'been', 'in', 'Zambian', 'custody', 'since', 'July', '20', '.']","['O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-tim', 'I-tim', 'I-tim', 'O']"
39360,"['Media', 'reports', 'have', 'linked', 'him', 'to', 'the', 'fatal', 'bombings', 'on', 'London', ""'s"", 'transit', 'system', 'on', 'July', '7', ',', 'but', 'British', 'authorities', 'have', 'not', 'confirmed', 'this', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O']"
39361,"['Mr.', 'Aswat', 'is', 'wanted', 'in', 'the', 'United', 'States', 'in', 'connection', 'with', 'an', 'alleged', 'attempt', 'to', 'set', 'up', 'a', 'terrorist', 'training', 'camp', 'in', 'the', 'western', 'state', 'of', 'Oregon', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
39362,"['He', 'spent', 'time', 'in', 'South', 'Africa', 'and', 'Botswana', 'before', 'entering', 'Zambia', 'in', 'early', 'July', '.']","['O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'B-geo', 'O', 'O', 'B-geo', 'O', 'O', 'B-tim', 'O']"
39363,"['Egypt', ""'s"", 'Health', 'Ministry', 'says', 'a', '26-year-old', 'woman', 'has', 'died', 'from', 'bird', 'flu', ',', 'the', 'third', 'death', 'from', 'the', 'disease', 'in', 'less', 'than', 'one', 'week', '.']","['B-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O']"
39364,"['In', 'a', 'statement', ',', 'the', 'ministry', 'said', 'the', 'woman', ',', 'from', 'Menoufia', 'province', 'in', 'the', 'Nile', 'Delta', ',', 'was', 'admitted', 'to', 'a', 'hospital', 'on', 'Saturday', 'and', 'died', 'Monday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'B-tim', 'O']"
39365,"['A', 'Health', 'Ministry', 'official', 'said', 'the', 'victim', 'was', 'exposed', 'to', 'poultry', 'infected', 'with', 'bird', 'flu', '.']","['O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39366,"['The', 'woman', 'was', 'the', '18th', 'bird', 'flu', 'fatality', 'in', 'Egypt', 'and', 'the', 'country', ""'s"", '43nd', 'human', 'infection', 'since', 'the', 'virus', 'appeared', 'there', 'in', 'February', '2006', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
39367,"['Egypt', ""'s"", 'location', 'on', 'major', 'bird', 'migration', 'routes', 'and', 'the', 'widespread', 'practice', 'of', 'keeping', 'domestic', 'fowl', 'near', 'living', 'quarters', 'have', 'helped', 'make', 'it', 'the', 'hardest-hit', 'country', 'outside', 'of', 'Asia', '.']","['B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
39368,"['Local', 'health', 'officials', 'say', 'at', 'least', 'three', 'people', 'were', 'killed', 'and', 'some', '60', 'others', 'wounded', '--', 'some', 'seriously', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39369,"['Indigenous', 'demonstrators', 'raise', 'their', 'arms', 'during', 'protest', 'in', 'La', 'Paz']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo']"
39370,"['Officials', 'in', 'Bolivia', 'say', 'early', 'presidential', 'and', 'congressional', 'elections', 'will', 'be', 'held', 'on', 'December', '4', '.']","['O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
39371,"['The', 'election', 'date', 'was', 'set', 'after', 'both', 'houses', 'of', 'Bolivia', ""'s"", 'Congress', 'approved', 'the', 'plan', 'to', 'call', 'early', 'elections', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39372,"['In', 'addition', ',', 'lawmakers', 'also', 'endorsed', 'a', 'measure', 'to', 'reform', 'the', 'constitution', 'and', 'a', 'hold', 'a', 'referendum', 'on', 'regional', 'autonomy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39373,"['Last', 'month', ',', 'farmers', ',', 'miners', 'and', 'labor', 'groups', 'held', 'huge', 'protests', 'demanding', 'nationalization', 'of', 'Bolivia', ""'s"", 'oil', 'industry', 'and', 'new', 'elections', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39374,"['The', 'protests', 'led', 'to', 'the', 'resignation', 'of', 'President', 'Carlos', 'Mesa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O']"
39375,"['Chief', 'Justice', 'Eduardo', 'Rodriguez', 'has', 'been', 'serving', 'as', 'interim', 'president', '.']","['B-per', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39376,"['President', 'Bush', 'signed', 'a', 'new', 'anti-genetic', 'discrimination', 'bill', 'on', 'May', '22', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
39377,"['He', 'says', 'the', 'act', 'protects', 'Americans', 'against', 'misuse', 'of', 'their', 'genetic', 'information', 'by', 'employers', 'and', 'insurance', 'companies', '.']","['O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39378,"['The', 'U.S.', 'House', 'of', 'Representatives', 'passed', 'the', 'legislation', 'earlier', 'this', 'month', 'with', 'a', 'near', 'unanimous', 'vote', '.']","['O', 'B-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39379,"['Demonstrators', 'chanting', '""', 'Death', 'to', 'America', '""', 'marched', 'through', 'streets', 'Wednesday', ',', 'smashing', 'cars', ',', 'damaging', 'shops', 'and', 'throwing', 'stones', 'at', 'U.S.', 'troops', '.']","['O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O']"
39380,"['Later', ',', 'the', 'Senate', 'unanimously', 'approved', 'it', '.']","['B-tim', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O']"
39381,"['VOA', ""'s"", 'Deborah', 'Block', 'reports', '.']","['B-org', 'O', 'B-per', 'I-per', 'O', 'O']"
39382,"['A', 'report', 'in', 'Wednesday', ""'s"", 'Washington', 'Post', 'newspaper', 'says', 'the', 'CIA', 'has', 'been', 'holding', 'and', 'interrogating', 'some', 'of', 'its', 'most', 'important', 'al', 'Qaida', 'terror', 'suspects', 'at', 'a', 'secret', 'Soviet-era', 'compound', 'in', 'Eastern', 'Europe', '.']","['O', 'O', 'O', 'B-tim', 'O', 'B-art', 'I-art', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
39383,"['The', 'Post', 'says', 'the', 'facility', 'is', 'part', 'of', 'a', 'secret', 'detention', 'system', 'set', 'up', 'by', 'the', 'intelligence', 'agency', 'in', 'the', 'aftermath', 'of', 'September', '11', ',', '2001', 'terrorist', 'attacks', '.']","['O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'I-tim', 'O', 'O', 'O']"
39384,"['It', 'says', 'the', 'facilities', ',', 'referred', 'to', 'as', '""', 'black', 'sites', '""', 'in', 'classified', 'government', 'documents', ',', 'have', 'also', 'been', 'located', 'in', 'such', 'countries', 'as', 'Thailand', 'and', 'Afghanistan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O']"
39385,"['The', 'newspaper', 'says', 'it', 'learned', 'of', 'the', 'secret', 'prison', 'system', 'from', 'U.S.', 'and', 'foreign', 'officials', 'familiar', 'with', 'the', 'arrangements', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39386,"['The', 'CIA', 'routinely', 'refuses', 'to', 'comment', 'on', 'such', 'issues', '.']","['O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39387,"['South', 'American', 'leaders', 'have', 'held', 'a', 'summit', 'in', 'Quito', ',', 'Ecuador', 'to', 'discuss', 'coordinating', 'aid', 'efforts', 'in', 'earthquake-devastated', 'Haiti', '.']","['B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O']"
39388,"['Members', 'of', 'the', 'Union', 'of', 'South', 'American', 'Nations', '(', 'UNASUR', ')', 'gathered', 'Tuesday', 'for', 'the', 'talks', '.']","['O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'B-org', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O']"
39389,"['The', 'group', 'includes', 'the', 'presidents', 'of', 'Colombia', ',', 'Peru', ',', 'Paraguay', 'and', 'host', 'nation', 'Ecuador', ',', 'among', 'others', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O']"
39390,"['Protests', 'erupted', 'after', 'Newsweek', 'magazine', 'reported', 'that', 'interrogators', 'at', 'Guantanamo', 'placed', 'copies', 'of', 'the', 'Muslim', 'holy', 'book', 'on', 'toilets', 'to', 'rattle', 'terrorist', 'suspects', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39391,"['Haitian', 'President', 'Rene', 'Preval', 'attended', 'the', 'meeting', ',', 'which', 'took', 'place', 'exactly', 'four', 'weeks', 'after', 'the', 'earthquake', 'struck', 'Haiti', ',', 'leaving', 'an', 'estimated', '2,00,000', 'people', 'dead', 'and', 'about', 'one', 'million', 'others', 'homeless', '.']","['B-gpe', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39392,"['The', 'gathering', 'was', 'to', 'have', 'included', 'Venezuelan', 'President', 'Hugo', 'Chavez', ',', 'but', 'he', 'canceled', 'at', 'the', 'last', 'minute', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
39393,"['Mr.', 'Chavez', 'has', 'criticized', 'the', 'U.S.', 'aid', 'operation', 'in', 'Haiti', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-tim', 'O']"
39394,"['He', 'has', 'also', 'had', 'disagreements', 'with', 'Colombia', 'over', 'its', 'decision', 'to', 'allow', 'the', 'U.S.', 'access', 'to', 'seven', 'military', 'bases', 'for', 'anti-drug', 'operations', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39395,"['Peruvian', 'President', 'Alan', 'Garcia', 'Tuesday', 'said', 'he', 'hoped', 'the', 'region', 'could', 'work', 'together', 'as', 'a', 'bloc', 'to', 'help', 'Haiti', '.']","['B-gpe', 'B-per', 'I-per', 'I-per', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
39396,"['Insurgents', 'in', 'Iraq', 'have', 'released', 'a', 'videotape', 'of', 'eight', 'Chinese', 'men', 'allegedly', 'being', 'held', 'as', 'hostages', '.']","['O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39397,"['In', 'the', 'video', ',', 'aired', 'by', 'al-Jazeera', 'television', 'Tuesday', ',', 'the', 'insurgents', 'threaten', 'to', 'kill', 'the', 'hostages', 'unless', 'China', '""', 'clarifies', 'its', 'role', 'in', 'Iraq', '""', 'within', '48', 'hours', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-tim', 'O', 'O']"
39398,"['The', 'abductors', 'say', 'the', 'captured', 'men', 'worked', 'for', 'a', 'Chinese', 'company', 'helping', 'to', 'build', 'American', 'facilities', 'in', 'Iraq', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-geo', 'O']"
39399,"['Meanwhile', ',', 'a', 'Vatican', 'spokesman', 'says', 'kidnappers', 'have', 'freed', 'the', 'archbishop', 'Basile', 'Georges', 'Casmoussa', 'of', 'the', 'Syrian', 'Catholic', 'Church', 'in', 'the', 'northern', 'Iraqi', 'city', 'of', 'Mosul', '.']","['O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'B-gpe', 'B-org', 'I-org', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-geo', 'O']"
39400,"['The', 'spokesman', 'said', 'no', 'ransom', 'was', 'paid', 'for', 'the', 'release', 'of', 'the', 'cleric', ',', 'who', 'was', 'kidnapped', 'Monday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
39401,"['The', 'United', 'States', 'has', 'condemned', 'the', 'alleged', 'desecration', 'of', 'the', 'Koran', ',', 'saying', 'such', 'activity', 'would', 'be', 'reprehensible', 'and', 'contrary', 'to', 'U.S.', 'policy', '.']","['O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O']"
39402,"['The', 'head', 'of', 'a', 'World', 'Health', 'Organization', 'team', 'investigating', 'Turkey', ""'s"", 'bird', 'flu', 'outbreak', 'says', 'he', 'believes', 'it', 'can', 'be', 'easily', 'brought', 'under', 'control', '.']","['O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39403,"['Guenael', 'Rodier', 'said', 'Tuesday', 'there', 'is', 'no', 'evidence', 'the', 'disease', 'is', 'being', 'spread', 'by', 'human-to-human', 'contact', '.']","['B-per', 'I-per', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39404,"['He', 'said', 'the', 'outbreak', 'appears', 'to', 'be', 'similar', 'to', 'what', 'has', 'happened', 'in', 'Asia', '--', 'small', 'family', 'groups', 'coming', 'into', 'contact', 'with', 'infected', 'birds', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39405,"['But', 'health', 'officials', 'worry', 'the', 'growing', 'number', 'of', 'human', 'cases', 'increases', 'the', 'chance', 'of', 'the', 'H5N1', 'strain', 'mutating', 'into', 'a', 'human', 'strain', 'that', 'can', 'lead', 'to', 'a', 'worldwide', 'pandemic', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39406,"['Turkish', 'health', 'officials', 'Tuesday', 'confirmed', 'a', '15th', 'case', 'of', 'bird', 'flu', 'while', 'Prime', 'Minister', 'Recep', 'Tayyip', 'Erdogan', 'assured', 'the', 'nation', 'and', 'Turkey', ""'s"", 'neighbors', 'that', 'the', 'outbreak', 'is', 'under', 'control', '.']","['B-gpe', 'O', 'O', 'B-tim', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39407,"['Bird', 'flu', 'has', 'killed', 'a', 'Turkish', 'teenager', ',', 'his', 'sister', ',', 'and', '76', 'Asians', 'since', '2003', '.']","['O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-tim', 'O']"
39408,"['Taiwan', 'has', 'severed', 'diplomatic', 'ties', 'with', 'Senegal', 'and', 'stopped', 'aid', 'to', 'the', 'west', 'African', 'country', 'following', 'its', 'decision', 'to', 're-establish', 'diplomatic', 'relations', 'with', 'the', 'Beijing', 'government', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O']"
39409,"['A', 'statement', 'by', 'Taiwan', ""'s"", 'Foreign', 'Ministry', 'late', 'Tuesday', 'said', 'Taiwan', 'will', 'immediately', 'suspend', 'all', 'aid', 'programs', 'to', 'Senegal', 'in', 'order', 'to', 'protect', 'its', '""', 'dignity', 'and', 'sovereignty', '.', '""']","['O', 'O', 'O', 'B-gpe', 'O', 'B-org', 'I-org', 'O', 'B-tim', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39410,"['On', 'Tuesday', ',', 'Senegal', 'and', 'China', 'issued', 'a', 'joint', 'statement', 'saying', 'the', 'Senegalese', 'government', 'recognizes', 'one', 'China', ',', 'and', 'that', 'Taiwan', 'is', 'an', 'inseparable', 'part', 'of', 'that', 'territory', '.']","['O', 'B-tim', 'I-tim', 'B-gpe', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39411,"['Without', 'Senegal', ',', 'Taiwan', 'is', 'now', 'officially', 'recognized', 'by', '25', ',', 'mostly', 'small', ',', 'nations', '.']","['O', 'B-gpe', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O']"
39412,"['The', 'U.S.', 'military', 'says', 'any', 'kind', 'of', 'violation', 'of', 'the', 'religious', 'rights', 'of', 'detainees', 'will', 'be', 'treated', 'very', 'seriously', '.']","['O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39413,"['Taiwan', 'and', 'China', 'split', 'in', '1949', ',', 'after', 'civil', 'war', '.']","['B-gpe', 'O', 'B-gpe', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O']"
39414,"['Beijing', 'still', 'considers', 'it', 'part', 'of', 'its', 'territory', 'and', 'has', 'vowed', 'to', 'use', 'force', ',', 'if', 'necessary', ',', 'to', 'prevent', 'the', 'island', 'from', 'taking', 'formal', 'steps', 'toward', 'independence', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39415,"['A', 'glacial', 'lake', 'in', 'southern', 'Chile', 'suddenly', 'disappeared', 'this', 'week', 'in', 'a', 'phenomenon', 'that', 'scientists', 'are', 'attributing', 'to', 'global', 'warming', '.']","['O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39416,"['Scientists', 'say', 'higher', 'than', 'normal', 'temperatures', 'caused', 'the', 'Colonia', 'glacier', 'to', 'melt', 'into', 'nearby', 'Cachet', 'Lake', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']"
